control-plane-s01;/nix/store/ax5p1blgg806kng3hf0g5qg9rzk9kj9c-nixos-system-control-plane-s01-20.03post-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:07:21+02:00
control-plane-s02;/nix/store/apg6asff6j25ayyzqnfrfkrk4cm720hi-nixos-system-control-plane-s02-20.03post-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:07:21+02:00
control-plane-s03;/nix/store/5nzw2zgciy0nv1cm66dpnb7b4v5ryrm7-nixos-system-control-plane-s03-20.03post-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:07:21+02:00
kafka-p101;/nix/store/kanjcwc34gk8l5paixp2rd8afxhbgn2a-nixos-system-kafka-p101-20.03post-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:07:57+02:00
kafka-p102;/nix/store/929byndmgvkslnvbisp3k1c2c37ibbl5-nixos-system-kafka-p102-20.03post-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:07:57+02:00
kafka-p201;/nix/store/sb3gsb3i72n9xlm42xadbgzg8ilvbc3g-nixos-system-kafka-p201-20.03post-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:07:57+02:00
kafka-p202;/nix/store/scy7b63l27fsbwnyf8bh9g213msm2hz7-nixos-system-kafka-p202-20.03post-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:07:57+02:00
kafka-p301;/nix/store/3ln43lbc4w91hr9sqqw01dv7aipnaikp-nixos-system-kafka-p301-20.03post-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:07:57+02:00
kafka-p302;/nix/store/zmfclq2f24r1hwln2avva60rd49ibq9r-nixos-system-kafka-p302-20.03post-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:07:57+02:00
kafka-s101;/nix/store/w6fbmijks2wcg5x22sv90mmax7smim03-nixos-system-kafka-s101-20.03post-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:07:57+02:00
kafka-s201;/nix/store/h68zh517y52d4k6hvrlv9i6lfzl64xvk-nixos-system-kafka-s201-20.03post-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:07:57+02:00
kafka-s301;/nix/store/45nw260nzx0gnifb0i1h4ahhh4hqkck5-nixos-system-kafka-s301-20.03post-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:07:57+02:00
kafka-zk-p01;/nix/store/ppb504nml7szzah9hyifmhm5mrmnzql1-nixos-system-kafka-zk-p01-20.03post-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:07:57+02:00
kafka-zk-p02;/nix/store/m5nnwiw1959wswlvpnmwfixg4ncs5qs5-nixos-system-kafka-zk-p02-20.03post-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:07:57+02:00
kafka-zk-p03;/nix/store/rb4r1hj3pfv57m79lwfkgd1wd8cvy6bm-nixos-system-kafka-zk-p03-20.03post-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:07:57+02:00
kafka-zk-s01;/nix/store/9z6cqms7hbys82hv723jnkr29f2s8yrc-nixos-system-kafka-zk-s01-20.03post-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:07:57+02:00
kafka-zk-s02;/nix/store/vfxd9gy1bbgaz66wramykvm76nl7yckn-nixos-system-kafka-zk-s02-20.03post-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:07:57+02:00
kafka-zk-s03;/nix/store/6h9h7mkmfklpg4ynsmwrkgr2kzpwlks4-nixos-system-kafka-zk-s03-20.03post-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:07:57+02:00
prometheus-p101;/nix/store/hi8s6dgznaz0p7wgdh3l3br3k219impj-nixos-system-prometheus-p101-20.03post-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:08:07+02:00
prometheus-p201;/nix/store/7nsqpmsf0zw37ha0p3838dnrmihdbli9-nixos-system-prometheus-p201-20.03post-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:08:07+02:00
prometheus-p301;/nix/store/9lqafv8apmzr9vlghjck2g00dmas0w95-nixos-system-prometheus-p301-20.03post-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:08:07+02:00
prometheus-s01;/nix/store/x2m834xfsw5k9bb4sllhj108pvmqv79b-nixos-system-prometheus-s01-20.03post-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:08:16+02:00
prometheus-s02;/nix/store/k6whphiyjglrifw57vzg5rdq4phra7n0-nixos-system-prometheus-s02-20.03post-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:08:16+02:00
prometheus-s03;/nix/store/qy82g8rxj7da4kz6s8wshzfzg8dyxyxj-nixos-system-prometheus-s03-20.03post-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:08:16+02:00
nix-build-p03;/nix/store/gqr0l5rrkhrc45bymy01pglzdvxp7l9p-nixos-system-nix-build-p03-20.03post-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:08:22+02:00
platform-monitor;/nix/store/mlbgfg3gmgqzwngwj0s5myji3pfqh57y-nixos-system-platform-monitor-20.03post-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:08:28+02:00
generic-prober;/nix/store/sdw7dy0zfi60rnbydiiczr1a3m8zl2fy-nixos-system-unnamed-20.03post-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:08:34+02:00
hetzner-1;/nix/store/z10m9nacjmzw6vyqnmrwfra8g3fzsjlz-nixos-system-hetzner-1-20.09pre-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:08:44+02:00
hetzner-2;/nix/store/ilc7fi7x0x7pcphc2rr5500sfdh0hrqd-nixos-system-hetzner-2-20.09pre-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:08:44+02:00
hetzner-3;/nix/store/9s3jny3nf9kmdih12lqckaw2vjs4n6yf-nixos-system-hetzner-3-20.09pre-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:08:44+02:00
pvm-s01;/nix/store/c0xdav49yl1v8m7740wfk991kkks7jn4-nixos-system-pvm-s01-20.03post-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:08:59+02:00
pvm-s02;/nix/store/yh639wfz7li4da9zazm5773qypixm5nm-nixos-system-pvm-s02-20.03post-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:08:59+02:00
pvm-s03;/nix/store/kb3r87gl1l045sisai2fh6078dhh1452-nixos-system-pvm-s03-20.03post-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:08:59+02:00
vault-s01;/nix/store/l39va2z03k0vq6j5qifxwqfnls00yrbc-nixos-system-vault-s01-20.03post-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:09:09+02:00
vault-s02;/nix/store/7r00ihh21rnir7cz3v6brzkvr3fdjhp5-nixos-system-vault-s02-20.03post-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:09:09+02:00
